-71.448254,-15.849045,Lugar desconocido,,2020/01/23 19:38:42+00
-71.54175,-16.387474,Mirador de Yanahuara,,2020/01/25 01:46:38+00
-71.54215,-16.387364,Plaza de Yanahuara,,2020/01/25 01:46:41+00
-71.536633,-16.398095,Basílica Catedral de Arequipa,,2020/01/25 01:46:51+00
-71.535258,-16.394995,San Francisco,,2020/01/25 01:47:06+00
-69.034132,-16.568363,Desaguadero,,2020/01/25 15:32:45+00
-68.570646,-16.596222,Pucara,,2020/01/25 15:33:10+00
-68.160073,-16.498166,Complejo deportivo,,2020/01/26 21:42:56+00
-66.158366,-17.394493,El turista,,2020/01/27 20:19:37+00
-66.157977,-17.39017,Iglesia Santa Teresa,,2020/01/27 22:15:51+00
-66.152777,-17.374852,Palacio Portales,,2020/01/29 02:47:21+00
-66.153214,-17.378239,Wist'upiku,,2020/01/29 02:48:51+00
